Value,Year,ProviderType,Purpose
180290.98,2013,COMPANY,EDUCATION
208778.05,2013,COMPANY,EDUCATION
55024.26,2013,COMPANY,EDUCATION
2323,2013,COMPANY,EDUCATION
273697,2013,COMPANY,EDUCATION
1340116.34,2013,COLLEGE,EDUCATION
4887533.18,2013,COLLEGE,EDUCATION
907002.01,2013,COLLEGE,EDUCATION
301499,2013,COLLEGE,EDUCATION
50050,2013,COLLEGE,EDUCATION
154012.78,2013,COMPANY,EDUCATION
840047.99,2013,COMPANY,EDUCATION
827054.28,2013,COMPANY,EDUCATION
97207,2013,UNIVERSITY,EDUCATION
12931,2013,UNIVERSITY,EDUCATION
389855.31,2013,COLLEGE,EDUCATION
1201865,2013,COLLEGE,EDUCATION
136776.84,2013,COLLEGE,EDUCATION
105185,2013,COLLEGE,EDUCATION
18300,2013,COLLEGE,EDUCATION
180394.5,2013,COMPANY,EDUCATION
1356420.99,2013,COMPANY,EDUCATION
45251.04,2013,COMPANY,EDUCATION
125078,2013,COMPANY,EDUCATION
1585401,2013,COMPANY,EDUCATION
2327452.83,2013,COLLEGE,EDUCATION
14478213,2013,COLLEGE,EDUCATION
1107872.09,2013,COLLEGE,EDUCATION
758546,2013,COLLEGE,EDUCATION
591793.48,2013,COMPANY,EDUCATION
272887,2013,COMPANY,EDUCATION
243734.23,2013,COMPANY,EDUCATION
19558.85,2013,COMPANY,EDUCATION
2638880,2013,COMPANY,EDUCATION
102343.71,2013,COMPANY,EDUCATION
124561,2013,COMPANY,EDUCATION
3540108,2013,COMPANY,EDUCATION
6458.74,2013,COLLEGE,EDUCATION
361.99,2013,COLLEGE,EDUCATION
1118110.51,2013,COLLEGE,EDUCATION
8591183,2013,COLLEGE,EDUCATION
4423983.88,2013,COLLEGE,EDUCATION
153219,2013,COLLEGE,EDUCATION
2289.37,2013,COMPANY,EDUCATION
1280435.6,2013,COMPANY,EDUCATION
3588.6,2013,COMPANY,EDUCATION
1556,2013,COMPANY,EDUCATION
2154981,2013,COMPANY,EDUCATION
226870.02,2013,COMPANY,EDUCATION
289352.81,2013,COMPANY,EDUCATION
194474.69,2013,COMPANY,EDUCATION
604583.69,2013,COMPANY,EDUCATION
257628.52,2013,COMPANY,EDUCATION
241202.94,2013,COMPANY,EDUCATION
648723.1,2013,COMPANY,EDUCATION
486970.29,2013,COMPANY,EDUCATION
367676.45,2013,COMPANY,EDUCATION
1229873.65,2013,COLLEGE,EDUCATION
5903170.35,2013,COLLEGE,EDUCATION
715685.35,2013,COLLEGE,EDUCATION
607942,2013,COLLEGE,EDUCATION
207938.84,2013,COMPANY,EDUCATION
216523.71,2013,COMPANY,EDUCATION
133012.86,2013,COMPANY,EDUCATION
812,2013,COMPANY,EDUCATION
620564,2013,COMPANY,EDUCATION
754488.11,2013,COMPANY,EDUCATION
199365.05,2013,COMPANY,EDUCATION
199365.05,2013,COMPANY,EDUCATION
131960.59,2013,COMPANY,EDUCATION
500,2013,COMPANY,EDUCATION
1008859,2013,COMPANY,EDUCATION
229750.55,2013,COLLEGE,EDUCATION
2658615.32,2013,COLLEGE,EDUCATION
178031.13,2013,COLLEGE,EDUCATION
360734.84,2013,COLLEGE,EDUCATION
40168,2013,COLLEGE,EDUCATION
60109.76,2013,COMPANY,EDUCATION
865252.14,2013,COMPANY,EDUCATION
42608.14,2013,COMPANY,EDUCATION
17012,2013,COMPANY,EDUCATION
1898212,2013,COMPANY,EDUCATION
104386.21,2013,COMPANY,EDUCATION
469311.32,2013,COMPANY,EDUCATION
224834.28,2013,COMPANY,EDUCATION
649977.39,2013,COMPANY,EDUCATION
104024.45,2013,COMPANY,EDUCATION
104024.45,2013,COMPANY,EDUCATION
247235.66,2013,COLLEGE,EDUCATION
18755137,2013,COLLEGE,EDUCATION
887632.39,2013,COLLEGE,EDUCATION
1219683.87,2013,COLLEGE,EDUCATION
879222.13,2013,COLLEGE,EDUCATION
5897547,2013,COLLEGE,EDUCATION
540548,2013,COLLEGE,EDUCATION
557947,2013,COLLEGE,EDUCATION
25103,2013,COLLEGE,EDUCATION
426956.42,2013,COLLEGE,EDUCATION
3387826.76,2013,COLLEGE,EDUCATION
96643.76,2013,COLLEGE,EDUCATION
673756,2013,COLLEGE,EDUCATION
49275.95,2013,COMPANY,EDUCATION
697067.36,2013,COMPANY,EDUCATION
119091.36,2013,COMPANY,EDUCATION
135918,2013,COMPANY,EDUCATION
2381.38,2013,COLLEGE,EDUCATION
3943,2013,COLLEGE,EDUCATION
433077.38,2013,COLLEGE,EDUCATION
2569614.92,2013,COLLEGE,EDUCATION
251720.28,2013,COLLEGE,EDUCATION
327956.95,2013,COLLEGE,EDUCATION
28618,2013,COLLEGE,EDUCATION
318009.8,2013,COLLEGE,EDUCATION
2078841.03,2013,COLLEGE,EDUCATION
121891.85,2013,COLLEGE,EDUCATION
194893.47,2013,COLLEGE,EDUCATION
753325,2013,COLLEGE,EDUCATION
192065,2013,COMPANY,EDUCATION
1310454.14,2013,COLLEGE,EDUCATION
17529290,2013,COLLEGE,EDUCATION
8215499,2013,COLLEGE,EDUCATION
108274,2013,COLLEGE,EDUCATION
40168,2013,COLLEGE,EDUCATION
192864.39,2013,COMPANY,EDUCATION
1963340.38,2013,COMPANY,EDUCATION
430844.38,2013,COMPANY,EDUCATION
5062,2013,COMPANY,EDUCATION
111122.35,2013,COMPANY,EDUCATION
515913.07,2013,COMPANY,EDUCATION
502289.3,2013,COMPANY,EDUCATION
604318.91,2013,COMPANY,EDUCATION
1305727.76,2013,COMPANY,EDUCATION
389223.2,2013,COMPANY,EDUCATION
16265,2013,COMPANY,EDUCATION
1367959,2013,COMPANY,EDUCATION
195322.85,2013,COMPANY,EDUCATION
237197,2013,COMPANY,EDUCATION
109744.03,2013,COMPANY,EDUCATION
397839,2013,COMPANY,EDUCATION
171968.85,2013,COMPANY,EDUCATION
67802.71,2013,COMPANY,EDUCATION
67802.71,2013,COMPANY,EDUCATION
265578.97,2013,COLLEGE,EDUCATION
1499905,2013,COLLEGE,EDUCATION
373218.47,2013,COLLEGE,EDUCATION
144879.5,2013,COLLEGE,EDUCATION
8989.81,2013,COLLEGE,EDUCATION
105947.15,2013,COMPANY,EDUCATION
4063425,2013,COMPANY,EDUCATION
217193.79,2013,COMPANY,EDUCATION
236949.83,2013,COMPANY,EDUCATION
4866362,2013,COMPANY,EDUCATION
408200.3,2013,COLLEGE,EDUCATION
1319222,2013,COLLEGE,EDUCATION
99123,2013,COLLEGE,EDUCATION
232033.8,2013,COLLEGE,EDUCATION
275185,2013,COLLEGE,EDUCATION
961728,2013,COMPANY,EDUCATION
820597.74,2013,COMPANY,EDUCATION
754465.47,2013,COMPANY,EDUCATION
2057939.58,2013,COLLEGE,EDUCATION
3237098,2013,COLLEGE,EDUCATION
1059407,2013,COLLEGE,EDUCATION
170900,2013,COLLEGE,EDUCATION
193026,2013,COLLEGE,EDUCATION
885908.09,2013,COMPANY,EDUCATION
885908.09,2013,COMPANY,EDUCATION
5499.88,2013,COMPANY,EDUCATION
8608.86,2013,COMPANY,EDUCATION
8608.86,2013,COMPANY,EDUCATION
505073.04,2013,COMPANY,EDUCATION
797003.83,2013,COMPANY,EDUCATION
734215.8,2013,COMPANY,EDUCATION
1100671.87,2013,COLLEGE,EDUCATION
1881939,2013,COLLEGE,EDUCATION
492972.72,2013,COLLEGE,EDUCATION
122394.12,2013,COLLEGE,EDUCATION
490020.02,2013,COMPANY,EDUCATION
842513.79,2013,COMPANY,EDUCATION
828998.77,2013,COMPANY,EDUCATION
177145.57,2013,COMPANY,EDUCATION
51668.71,2013,COMPANY,EDUCATION
51668.71,2013,COMPANY,EDUCATION
476076.07,2013,COMPANY,EDUCATION
464145.91,2013,COMPANY,EDUCATION
442148.98,2013,COMPANY,EDUCATION
1835402.47,2013,COMPANY,EDUCATION
259859.4,2013,COMPANY,EDUCATION
1330339.63,2013,COMPANY,EDUCATION
1201454.14,2013,COMPANY,EDUCATION
667477.3,2013,COMPANY,EDUCATION
33722.23,2013,COMPANY,EDUCATION
33722.23,2013,COMPANY,EDUCATION
2816.67,2013,COLLEGE,EDUCATION
430852.71,2013,COLLEGE,EDUCATION
2927.71,2013,COLLEGE,EDUCATION
15506.7,2013,COLLEGE,EDUCATION
257082.35,2013,COMPANY,EDUCATION
7807,2013,COMPANY,EDUCATION
166121,2013,COMPANY,EDUCATION
666680.5,2013,COLLEGE,EDUCATION
1850747,2013,COLLEGE,EDUCATION
355919.66,2013,COLLEGE,EDUCATION
133082,2013,COLLEGE,EDUCATION
105470.25,2013,COMPANY,EDUCATION
375903.38,2013,COMPANY,EDUCATION
360508.45,2013,COMPANY,EDUCATION
387933.22,2013,COMPANY,EDUCATION
855996.25,2013,COMPANY,EDUCATION
855996.25,2013,COMPANY,EDUCATION
1772676.67,2013,COLLEGE,EDUCATION
16135581,2013,COLLEGE,EDUCATION
4124723.94,2013,COLLEGE,EDUCATION
553222,2013,COLLEGE,EDUCATION
106471,2013,COLLEGE,EDUCATION
310653.48,2013,COMPANY,EDUCATION
1468505,2013,COMPANY,EDUCATION
399328.28,2013,COMPANY,EDUCATION
93014,2013,COMPANY,EDUCATION
770492,2013,COMPANY,EDUCATION
78128.5,2013,COLLEGE,EDUCATION
51752,2013,COLLEGE,EDUCATION
3260169.96,2013,COMPANY,EDUCATION
495418.79,2013,COMPANY,EDUCATION
456757.92,2013,COMPANY,EDUCATION
1909622.46,2013,COLLEGE,EDUCATION
5921544,2013,COLLEGE,EDUCATION
925813.07,2013,COLLEGE,EDUCATION
618701,2013,COLLEGE,EDUCATION
336411,2013,COLLEGE,EDUCATION
50338.88,2013,COMPANY,EDUCATION
689512,2013,COMPANY,EDUCATION
132565.14,2013,COMPANY,EDUCATION
6788,2013,COMPANY,EDUCATION
2066903,2013,COMPANY,EDUCATION
757655.27,2013,COLLEGE,EDUCATION
2043324.88,2013,COLLEGE,EDUCATION
808467.61,2013,COLLEGE,EDUCATION
235995,2013,COLLEGE,EDUCATION
106603,2013,COLLEGE,EDUCATION
767184.83,2013,COLLEGE,EDUCATION
2048182.88,2013,COLLEGE,EDUCATION
549199.22,2013,COLLEGE,EDUCATION
228557,2013,COLLEGE,EDUCATION
323942.35,2013,COMPANY,EDUCATION
6585.35,2013,COMPANY,EDUCATION
28848.75,2013,COMPANY,EDUCATION
254022,2013,COMPANY,EDUCATION
55125.44,2013,COLLEGE,EDUCATION
6467208.95,2013,COLLEGE,EDUCATION
104004.82,2013,COLLEGE,EDUCATION
894552.8,2013,COLLEGE,EDUCATION
1018105.17,2013,COLLEGE,EDUCATION
4750669,2013,COLLEGE,EDUCATION
855293.45,2013,COLLEGE,EDUCATION
478231.78,2013,COLLEGE,EDUCATION
143278,2013,COLLEGE,EDUCATION
187342.97,2013,COMPANY,EDUCATION
148013.55,2013,COMPANY,EDUCATION
148013.55,2013,COMPANY,EDUCATION
897599.48,2013,COLLEGE,EDUCATION
9647510,2013,COLLEGE,EDUCATION
399312.82,2013,COLLEGE,EDUCATION
1114503,2013,COLLEGE,EDUCATION
813392.02,2013,COMPANY,EDUCATION
396250.46,2013,COMPANY,EDUCATION
328748.91,2013,COMPANY,EDUCATION
179322.95,2013,COLLEGE,EDUCATION
1485522.41,2013,COLLEGE,EDUCATION
144924.41,2013,COLLEGE,EDUCATION
363186.03,2013,COLLEGE,EDUCATION
75319,2013,COLLEGE,EDUCATION
946300.88,2013,COMPANY,EDUCATION
117603.7,2013,COMPANY,EDUCATION
117603.7,2013,COMPANY,EDUCATION
322309.85,2013,COLLEGE,EDUCATION
1568058.89,2013,COLLEGE,EDUCATION
88690.94,2013,COLLEGE,EDUCATION
200667.95,2013,COLLEGE,EDUCATION
18321.09,2013,COMPANY,EDUCATION
846385,2013,COMPANY,EDUCATION
16206.22,2013,COMPANY,EDUCATION
2599,2013,COMPANY,EDUCATION
1142845,2013,COMPANY,EDUCATION
301481.54,2013,COMPANY,EDUCATION
12317.8,2013,COMPANY,EDUCATION
380949,2013,COMPANY,EDUCATION
1023776.48,2013,COLLEGE,EDUCATION
3783127,2013,COLLEGE,EDUCATION
524700.33,2013,COLLEGE,EDUCATION
312145.2,2013,COLLEGE,EDUCATION
145367,2013,COLLEGE,EDUCATION
1153118,2013,COMPANY,EDUCATION
123159.48,2013,COMPANY,EDUCATION
1684201,2013,COMPANY,EDUCATION
48162.85,2013,COMPANY,EDUCATION
232297.1,2013,COMPANY,EDUCATION
4125.1,2013,COMPANY,EDUCATION
31983.24,2013,COMPANY,EDUCATION
1819722,2013,COMPANY,EDUCATION
1584897.16,2013,COLLEGE,EDUCATION
6103783.3,2013,COLLEGE,EDUCATION
414694.85,2013,COLLEGE,EDUCATION
145004.7,2013,COLLEGE,EDUCATION
414765,2013,COLLEGE,EDUCATION
196564,2013,COMPANY,EDUCATION
482581,2013,COMPANY,EDUCATION
447976.51,2013,COMPANY,EDUCATION
4950.51,2013,COMPANY,EDUCATION
13748,2013,COMPANY,EDUCATION
421932,2013,COMPANY,EDUCATION
2019216.29,2013,COLLEGE,EDUCATION
3042909,2013,COLLEGE,EDUCATION
575835.04,2013,COLLEGE,EDUCATION
251997.8,2013,COLLEGE,EDUCATION
88668,2013,COLLEGE,EDUCATION
16230.81,2013,COLLEGE,EDUCATION
750,2013,COLLEGE,EDUCATION
1613,2013,COLLEGE,EDUCATION
213677.23,2013,COLLEGE,EDUCATION
883024.46,2013,COLLEGE,EDUCATION
4989.46,2013,COLLEGE,EDUCATION
40871,2013,COLLEGE,EDUCATION
41176,2013,COLLEGE,EDUCATION
1156378.06,2013,COLLEGE,EDUCATION
3339744,2013,COLLEGE,EDUCATION
805796.17,2013,COLLEGE,EDUCATION
219076.1,2013,COLLEGE,EDUCATION
328043,2013,COLLEGE,EDUCATION
10087.2,2013,COLLEGE,EDUCATION
390327,2013,COLLEGE,EDUCATION
89399,2013,COLLEGE,EDUCATION
372,2013,COLLEGE,EDUCATION
1086607.36,2013,COLLEGE,EDUCATION
5283850.05,2013,COLLEGE,EDUCATION
434525.6,2013,COLLEGE,EDUCATION
282591,2013,COLLEGE,EDUCATION
1711650.99,2013,COMPANY,EDUCATION
813898.43,2013,COMPANY,EDUCATION
745623.43,2013,COMPANY,EDUCATION
368005.21,2013,COMPANY,EDUCATION
438542.43,2013,COMPANY,EDUCATION
426803.43,2013,COMPANY,EDUCATION
278596.7,2013,COLLEGE,EDUCATION
3335291,2013,COLLEGE,EDUCATION
279996.43,2013,COLLEGE,EDUCATION
478377,2013,COLLEGE,EDUCATION
427598.69,2013,COLLEGE,EDUCATION
687544.24,2013,COLLEGE,EDUCATION
481034.05,2013,COLLEGE,EDUCATION
3499.01,2013,COLLEGE,EDUCATION
41237,2013,COLLEGE,EDUCATION
530294.6,2013,COMPANY,EDUCATION
188625.79,2013,COMPANY,EDUCATION
188625.79,2013,COMPANY,EDUCATION
49719,2013,COLLEGE,EDUCATION
6620,2013,COLLEGE,EDUCATION
155667,2013,COLLEGE,EDUCATION
24266,2013,COLLEGE,EDUCATION
812090.78,2013,COLLEGE,EDUCATION
3660577,2013,COLLEGE,EDUCATION
818458,2013,COLLEGE,EDUCATION
298351,2013,COLLEGE,EDUCATION
150648,2013,COLLEGE,EDUCATION
141844.52,2013,COMPANY,EDUCATION
340972,2013,COMPANY,EDUCATION
983660.26,2013,COMPANY,EDUCATION
341280.51,2013,COMPANY,EDUCATION
341280.51,2013,COMPANY,EDUCATION
1400944.42,2013,COLLEGE,EDUCATION
3523056.88,2013,COLLEGE,EDUCATION
432931.28,2013,COLLEGE,EDUCATION
327414.36,2013,COLLEGE,EDUCATION
559493,2013,COMPANY,EDUCATION
2125468,2013,COMPANY,EDUCATION
1220227,2013,COLLEGE,EDUCATION
1231463.38,2013,COLLEGE,EDUCATION
897446,2013,COMPANY,EDUCATION
15844.97,2013,COMPANY,EDUCATION
728296,2013,COMPANY,EDUCATION
549258.3,2013,COMPANY,EDUCATION
357174.38,2013,COMPANY,EDUCATION
323656.23,2013,COMPANY,EDUCATION
107740.55,2013,COLLEGE,EDUCATION
83.9,2013,COLLEGE,EDUCATION
25103,2013,COLLEGE,EDUCATION
516068.59,2013,COLLEGE,EDUCATION
5772357.67,2013,COLLEGE,EDUCATION
504084.46,2013,COLLEGE,EDUCATION
705611.9,2013,COLLEGE,EDUCATION
1349376,2013,COLLEGE,EDUCATION
8462342.11,2013,COMPANY,EDUCATION
26493397.7,2013,COMPANY,EDUCATION
26217210.44,2013,COMPANY,EDUCATION
1046100.21,2013,COMPANY,EDUCATION
1502902.01,2013,COMPANY,EDUCATION
1436636.6,2013,COMPANY,EDUCATION
596,2013,COMPANY,EDUCATION
11379.68,2013,COMPANY,EDUCATION
1820368,2013,COMPANY,EDUCATION
73435.9,2013,COMPANY,EDUCATION
183335.37,2013,COMPANY,EDUCATION
1145209,2013,COMPANY,EDUCATION
2370348.37,2013,COLLEGE,EDUCATION
10258125,2013,COLLEGE,EDUCATION
1463584.53,2013,COLLEGE,EDUCATION
888764,2013,COLLEGE,EDUCATION
700216,2013,COLLEGE,EDUCATION
166358.18,2013,COMPANY,EDUCATION
21361.35,2013,COMPANY,EDUCATION
18698.12,2013,COMPANY,EDUCATION
47114.62,2013,COMPANY,EDUCATION
311474.55,2013,COMPANY,EDUCATION
83140.15,2013,COMPANY,EDUCATION
453109.23,2013,COLLEGE,EDUCATION
3905044.53,2013,COLLEGE,EDUCATION
610250.53,2013,COLLEGE,EDUCATION
784851,2013,COLLEGE,EDUCATION
113422,2013,COLLEGE,EDUCATION
660283.94,2013,COMPANY,EDUCATION
168488,2013,COMPANY,EDUCATION
168487.83,2013,COMPANY,EDUCATION
2142590.48,2013,COMPANY,EDUCATION
1899072,2013,COMPANY,EDUCATION
308236.5,2013,COMPANY,EDUCATION
162679,2013,COMPANY,EDUCATION
1237358,2013,COMPANY,EDUCATION
118140,2013,COMPANY,EDUCATION
3860126.73,2013,COLLEGE,EDUCATION
16707219,2013,COLLEGE,EDUCATION
4039025.04,2013,COLLEGE,EDUCATION
1315509.7,2013,COLLEGE,EDUCATION
133973,2013,COLLEGE,EDUCATION
2226733.68,2013,COMPANY,EDUCATION
111289.76,2013,COMPANY,EDUCATION
111289.76,2013,COMPANY,EDUCATION
272949.69,2013,COMPANY,EDUCATION
10295.85,2013,COMPANY,EDUCATION
7295.85,2013,COMPANY,EDUCATION
247311,2013,COMPANY,EDUCATION
24428.32,2013,COMPANY,EDUCATION
2620373.86,2013,COMPANY,EDUCATION
38261.66,2013,COMPANY,EDUCATION
19687,2013,COMPANY,EDUCATION
350220.91,2013,COMPANY,EDUCATION
1114061.57,2013,COMPANY,EDUCATION
1061080.65,2013,COMPANY,EDUCATION
6815.79,2013,COMPANY,EDUCATION
233289.81,2013,COMPANY,EDUCATION
4636.76,2013,COMPANY,EDUCATION
2075,2013,COMPANY,EDUCATION
138174.08,2013,COMPANY,EDUCATION
675636.42,2013,COMPANY,EDUCATION
326484.1,2013,COMPANY,EDUCATION
419065.59,2013,COMPANY,EDUCATION
246148.19,2013,COMPANY,EDUCATION
246148.19,2013,COMPANY,EDUCATION
431686.19,2013,COMPANY,EDUCATION
535252,2013,COMPANY,EDUCATION
535252.14,2013,COMPANY,EDUCATION
419730.08,2013,COLLEGE,EDUCATION
3435947.16,2013,COLLEGE,EDUCATION
2879822.16,2013,COLLEGE,EDUCATION
297841.14,2013,COMPANY,EDUCATION
27076.13,2013,COMPANY,EDUCATION
27076.13,2013,COMPANY,EDUCATION
6693872.48,2013,COMPANY,EDUCATION
2002328.99,2013,COMPANY,EDUCATION
2002328.99,2013,COMPANY,EDUCATION
395090.62,2013,COMPANY,EDUCATION
237563,2013,COMPANY,EDUCATION
112344.28,2013,COMPANY,EDUCATION
596,2013,COMPANY,EDUCATION
930481.26,2013,COMPANY,EDUCATION
1313864.89,2013,COMPANY,EDUCATION
898855.06,2013,COMPANY,EDUCATION
579645,2013,COMPANY,EDUCATION
81073.21,2013,COMPANY,EDUCATION
81073.21,2013,COMPANY,EDUCATION
692390.54,2013,COLLEGE,EDUCATION
2745031,2013,COLLEGE,EDUCATION
290940,2013,COLLEGE,EDUCATION
243583.47,2013,COLLEGE,EDUCATION
39272,2013,COMPANY,EDUCATION
264275,2013,COMPANY,EDUCATION
404520.2,2013,COMPANY,EDUCATION
16924.2,2013,COMPANY,EDUCATION
500,2013,COMPANY,EDUCATION
633457,2013,COMPANY,EDUCATION
235004,2013,COLLEGE,EDUCATION
20014.43,2013,COLLEGE,EDUCATION
462267.11,2013,COMPANY,EDUCATION
1273678.12,2013,COMPANY,EDUCATION
601716.74,2013,COMPANY,EDUCATION
1394827.07,2013,COMPANY,EDUCATION
3016658,2013,COMPANY,EDUCATION
1395820.92,2013,COMPANY,EDUCATION
119316.87,2013,COMPANY,EDUCATION
1109471.33,2013,COMPANY,EDUCATION
920687.33,2013,COMPANY,EDUCATION
9270,2013,COMPANY,EDUCATION
183360.37,2013,COMPANY,EDUCATION
85836.52,2013,COMPANY,EDUCATION
85836.52,2013,COMPANY,EDUCATION
58199,2013,COLLEGE,EDUCATION
14635,2013,COLLEGE,EDUCATION
426429.67,2013,COLLEGE,EDUCATION
665588,2013,COLLEGE,EDUCATION
292437.32,2013,COLLEGE,EDUCATION
148610,2013,COLLEGE,EDUCATION
404432.02,2013,COMPANY,EDUCATION
4166268.36,2013,COMPANY,EDUCATION
2625810.79,2013,COMPANY,EDUCATION
1673639,2013,COLLEGE,EDUCATION
423704,2013,COLLEGE,EDUCATION
66327,2013,COLLEGE,EDUCATION
11861605.04,2013,COMPANY,EDUCATION
2520562.29,2013,COMPANY,EDUCATION
2520562.29,2013,COMPANY,EDUCATION
920710.7,2013,COLLEGE,EDUCATION
1679318,2013,COLLEGE,EDUCATION
681888.39,2013,COLLEGE,EDUCATION
75185,2013,COLLEGE,EDUCATION
569829.14,2013,COMPANY,EDUCATION
3377713.69,2013,COMPANY,EDUCATION
372571.68,2013,COMPANY,EDUCATION
73462.18,2013,COMPANY,EDUCATION
6199556,2013,COMPANY,EDUCATION
1349657.19,2013,COMPANY,EDUCATION
1386042.81,2013,COMPANY,EDUCATION
966370.24,2013,COMPANY,EDUCATION
3469377.4,2013,COMPANY,EDUCATION
1861894,2013,COMPANY,EDUCATION
1819000.4,2013,COMPANY,EDUCATION
364620.2,2013,COLLEGE,EDUCATION
2685181,2013,COLLEGE,EDUCATION
320896,2013,COLLEGE,EDUCATION
105502,2013,COLLEGE,EDUCATION
14230.69,2013,COMPANY,EDUCATION
43842.01,2013,COMPANY,EDUCATION
43842.01,2013,COMPANY,EDUCATION
26099.89,2013,COLLEGE,EDUCATION
973138.87,2013,COLLEGE,EDUCATION
3661113,2013,COLLEGE,EDUCATION
362431.24,2013,COLLEGE,EDUCATION
227808.85,2013,COLLEGE,EDUCATION
632278.65,2013,COLLEGE,EDUCATION
1142779,2013,COLLEGE,EDUCATION
391728,2013,COLLEGE,EDUCATION
122922,2013,COLLEGE,EDUCATION
10887,2013,UNIVERSITY,EDUCATION
944611.23,2013,COMPANY,EDUCATION
189178.58,2013,COMPANY,EDUCATION
189178.58,2013,COMPANY,EDUCATION
24802,2013,COMPANY,EDUCATION
500,2013,COMPANY,EDUCATION
257058,2013,COMPANY,EDUCATION
530978.95,2013,COLLEGE,EDUCATION
4199339.92,2013,COLLEGE,EDUCATION
1123167.92,2013,COLLEGE,EDUCATION
687000,2013,COLLEGE,EDUCATION
293518,2013,COLLEGE,EDUCATION
230604,2013,COMPANY,EDUCATION
11556,2013,COMPANY,EDUCATION
615319,2013,COMPANY,EDUCATION
1497235.9,2013,COMPANY,EDUCATION
70500,2013,COMPANY,EDUCATION
69922.38,2013,COMPANY,EDUCATION
137388.62,2013,COMPANY,EDUCATION
98050.19,2013,COMPANY,EDUCATION
37260.19,2013,COMPANY,EDUCATION
615936.87,2013,COMPANY,EDUCATION
385594.51,2013,COMPANY,EDUCATION
267599.87,2013,COMPANY,EDUCATION
851878.06,2013,COLLEGE,EDUCATION
251694.82,2013,COLLEGE,EDUCATION
136450.55,2013,COLLEGE,EDUCATION
1054642.75,2013,COLLEGE,EDUCATION
3499822,2013,COLLEGE,EDUCATION
1257811.48,2013,COLLEGE,EDUCATION
146689,2013,COLLEGE,EDUCATION
165549.64,2013,COMPANY,EDUCATION
2448705.69,2013,COMPANY,EDUCATION
503109.94,2013,COMPANY,EDUCATION
59160,2013,COMPANY,EDUCATION
5780336,2013,COMPANY,EDUCATION
631150.97,2013,COLLEGE,EDUCATION
2698764.77,2013,COLLEGE,EDUCATION
699366.77,2013,COLLEGE,EDUCATION
243722,2013,COLLEGE,EDUCATION
296405.38,2013,COMPANY,EDUCATION
47937.25,2013,COMPANY,EDUCATION
47937.25,2013,COMPANY,EDUCATION
7061164.81,2013,COMPANY,EDUCATION
12197863.36,2013,COMPANY,EDUCATION
122945718.3,2013,COMPANY,EDUCATION
23431954.34,2013,COMPANY,EDUCATION
54506,2013,COMPANY,EDUCATION
100432,2013,COMPANY,EDUCATION
8979.02,2013,COMPANY,EDUCATION
849347.66,2013,COMPANY,EDUCATION
28605.66,2013,COMPANY,EDUCATION
2192,2013,COMPANY,EDUCATION
12052,2013,COMPANY,EDUCATION
11103.62,2013,COMPANY,EDUCATION
2149976,2013,COMPANY,EDUCATION
304138,2013,COLLEGE,EDUCATION
61621,2013,COLLEGE,EDUCATION
2065631.12,2013,COLLEGE,EDUCATION
3990353.55,2013,COLLEGE,EDUCATION
873394.23,2013,COLLEGE,EDUCATION
73745.65,2013,COLLEGE,EDUCATION
25000.55,2013,COMPANY,EDUCATION
1788029.11,2013,COMPANY,EDUCATION
31343.11,2013,COMPANY,EDUCATION
74283,2013,COMPANY,EDUCATION
3054201,2013,COMPANY,EDUCATION
2166687.42,2013,COLLEGE,EDUCATION
18056959,2013,COLLEGE,EDUCATION
2473596.07,2013,COLLEGE,EDUCATION
1314556,2013,COLLEGE,EDUCATION
200036,2013,COLLEGE,EDUCATION
109998.59,2013,COMPANY,EDUCATION
1578450.21,2013,COMPANY,EDUCATION
100454.21,2013,COMPANY,EDUCATION
70245,2013,COMPANY,EDUCATION
2945341,2013,COMPANY,EDUCATION
149254.87,2013,COMPANY,EDUCATION
229981.31,2013,COMPANY,EDUCATION
229981.31,2013,COMPANY,EDUCATION
421260.03,2013,COMPANY,EDUCATION
90993.83,2013,COMPANY,EDUCATION
90993.83,2013,COMPANY,EDUCATION
507367.66,2013,COMPANY,EDUCATION
19742804,2013,COMPANY,EDUCATION
2754692.47,2013,COMPANY,EDUCATION
2137505.37,2013,COMPANY,EDUCATION
1644517,2013,COMPANY,EDUCATION
118809.4,2013,COMPANY,EDUCATION
1881080,2013,COMPANY,EDUCATION
19213,2013,COLLEGE,EDUCATION
904999.2,2013,COMPANY,EDUCATION
214637.06,2013,COMPANY,EDUCATION
164447,2013,COMPANY,EDUCATION
7417102.95,2013,COMPANY,EDUCATION
25309987.22,2013,COMPANY,EDUCATION
24863774.22,2013,COMPANY,EDUCATION
413758.68,2013,COMPANY,EDUCATION
2501391.84,2013,COMPANY,EDUCATION
381318.05,2013,COMPANY,EDUCATION
242202.94,2013,COMPANY,EDUCATION
1429988,2013,COMPANY,EDUCATION
36256.98,2013,COMPANY,EDUCATION
1656880,2013,COMPANY,EDUCATION
5520.4,2013,COMPANY,EDUCATION
62060,2013,COMPANY,EDUCATION
3564057,2013,COMPANY,EDUCATION
1238380.67,2013,COLLEGE,EDUCATION
13032463.09,2013,COLLEGE,EDUCATION
1016318.09,2013,COLLEGE,EDUCATION
2203327.68,2013,COLLEGE,EDUCATION
250673,2013,COLLEGE,EDUCATION
220521.57,2013,COMPANY,EDUCATION
1644382.68,2013,COMPANY,EDUCATION
