,Value,Year,ProviderType,Purpose
585,993447.0,2012,COMPANY,EDUCATION
586,227629.0,2012,COLLEGE,EDUCATION
587,556876.0,2012,COLLEGE,EDUCATION
588,192961.0,2012,COLLEGE,EDUCATION
589,1659707.0,2012,COLLEGE,EDUCATION
590,3491142.0,2012,COLLEGE,EDUCATION
591,71956.0,2012,COMPANY,EDUCATION
592,4409280.0,2012,COMPANY,EDUCATION
593,1033364.0,2012,COMPANY,EDUCATION
594,18521.0,2012,COMPANY,EDUCATION
595,57511.0,2012,COMPANY,EDUCATION
596,575035.0,2012,COLLEGE,EDUCATION
597,2512806.0,2012,COLLEGE,EDUCATION
598,591668.0,2012,COMPANY,EDUCATION
599,943564.0,2012,COMPANY,EDUCATION
600,1238692.0,2012,COLLEGE,EDUCATION
601,2315700.0,2012,COLLEGE,EDUCATION
602,363680.0,2012,COMPANY,EDUCATION
603,958001.0,2012,COMPANY,EDUCATION
604,5852.0,2012,COMPANY,EDUCATION
605,177012.0,2012,COMPANY,EDUCATION
606,54200.0,2012,COMPANY,EDUCATION
607,319850.0,2012,COMPANY,EDUCATION
608,95914.0,2012,COMPANY,EDUCATION
609,226605.0,2012,COMPANY,EDUCATION
610,1006430.0,2012,COLLEGE,EDUCATION
611,30004.0,2012,COMPANY,EDUCATION
612,459335.0,2012,COMPANY,EDUCATION
613,4097586.0,2012,COMPANY,EDUCATION
614,12356911.0,2012,COMPANY,EDUCATION
615,364134.0,2012,COMPANY,EDUCATION
616,957806.0,2012,COMPANY,EDUCATION
617,473866.0,2012,COMPANY,EDUCATION
618,1057984.0,2012,COMPANY,EDUCATION
619,218404.0,2012,COMPANY,EDUCATION
620,959052.0,2012,COMPANY,EDUCATION
621,734735.0,2012,COMPANY,EDUCATION
622,1558252.0,2012,COMPANY,EDUCATION
623,1219.0,2012,COLLEGE,EDUCATION
624,136314.0,2012,COLLEGE,EDUCATION
625,799301.0,2012,COLLEGE,EDUCATION
626,232276.0,2012,COMPANY,EDUCATION
627,1420083.0,2012,COMPANY,EDUCATION
628,25097.0,2012,COMPANY,EDUCATION
629,563206.0,2012,COMPANY,EDUCATION
630,483643.0,2012,COLLEGE,EDUCATION
631,166059.0,2012,COMPANY,EDUCATION
632,243573.0,2012,COMPANY,EDUCATION
633,691555.0,2012,COLLEGE,EDUCATION
634,2133374.0,2012,COLLEGE,EDUCATION
635,366466.0,2012,COMPANY,EDUCATION
636,1936468.0,2012,COMPANY,EDUCATION
637,189649.0,2012,COMPANY,EDUCATION
638,425597.0,2012,COMPANY,EDUCATION
639,82260.0,2012,COMPANY,EDUCATION
640,119740.0,2012,COMPANY,EDUCATION
641,2755.0,2012,COMPANY,EDUCATION
642,148001.0,2012,COMPANY,EDUCATION
643,106434.0,2012,COLLEGE,EDUCATION
644,1497778.0,2012,COLLEGE,EDUCATION
645,18111371.0,2012,COLLEGE,EDUCATION
646,133687.0,2012,COMPANY,EDUCATION
647,770222.0,2012,COMPANY,EDUCATION
648,1483877.0,2012,COMPANY,EDUCATION
649,287979.0,2012,COLLEGE,EDUCATION
650,370496.0,2012,COMPANY,EDUCATION
651,2787014.0,2012,COMPANY,EDUCATION
652,336574.0,2012,COMPANY,EDUCATION
653,366106.0,2012,COMPANY,EDUCATION
654,4729.0,2012,COMPANY,EDUCATION
655,336297.0,2012,COLLEGE,EDUCATION
656,1891389.0,2012,COLLEGE,EDUCATION
657,7310626.0,2012,COLLEGE,EDUCATION
658,57256.0,2012,COMPANY,EDUCATION
659,839153.0,2012,COMPANY,EDUCATION
660,2066182.0,2012,COMPANY,EDUCATION
661,170182.0,2012,COMPANY,EDUCATION
662,218623.0,2012,COMPANY,EDUCATION
663,1800927.0,2012,COMPANY,EDUCATION
664,12062327.0,2012,COMPANY,EDUCATION
665,36908.0,2012,COMPANY,EDUCATION
666,160954.0,2012,COMPANY,EDUCATION
667,106566.0,2012,COLLEGE,EDUCATION
668,775940.0,2012,COLLEGE,EDUCATION
669,2589153.0,2012,COLLEGE,EDUCATION
670,552325.0,2012,COLLEGE,EDUCATION
671,2633503.0,2012,COLLEGE,EDUCATION
672,9434.0,2012,COMPANY,EDUCATION
673,43530.0,2012,COMPANY,EDUCATION
674,253937.0,2012,COMPANY,EDUCATION
675,451507.0,2012,COMPANY,EDUCATION
676,15186.0,2012,COMPANY,EDUCATION
677,78197.0,2012,COMPANY,EDUCATION
678,101450.0,2012,COLLEGE,EDUCATION
679,8537096.0,2012,COLLEGE,EDUCATION
680,279543.0,2012,COMPANY,EDUCATION
681,1646420.0,2012,COMPANY,EDUCATION
682,110736.0,2012,COMPANY,EDUCATION
683,1554878.0,2012,COMPANY,EDUCATION
684,11759855.0,2012,COMPANY,EDUCATION
685,1972844.0,2012,COMPANY,EDUCATION
686,2095608.0,2012,COMPANY,EDUCATION
687,143231.0,2012,COLLEGE,EDUCATION
688,1050612.0,2012,COLLEGE,EDUCATION
689,5941890.0,2012,COLLEGE,EDUCATION
690,523136.0,2012,COLLEGE,EDUCATION
691,10967059.0,2012,COLLEGE,EDUCATION
692,423026.0,2012,COMPANY,EDUCATION
693,692048.0,2012,COMPANY,EDUCATION
694,75298.0,2012,COLLEGE,EDUCATION
695,128317.0,2012,COLLEGE,EDUCATION
696,1874282.0,2012,COLLEGE,EDUCATION
697,65802.0,2012,COMPANY,EDUCATION
698,1025067.0,2012,COMPANY,EDUCATION
699,183021.0,2012,COMPANY,EDUCATION
700,237225.0,2012,COMPANY,EDUCATION
701,246772.0,2012,COLLEGE,EDUCATION
702,2071064.0,2012,COLLEGE,EDUCATION
703,380818.0,2012,COMPANY,EDUCATION
704,399097.0,2012,COMPANY,EDUCATION
705,1440265.0,2012,COMPANY,EDUCATION
706,1683611.0,2012,COMPANY,EDUCATION
707,5993.0,2012,COMPANY,EDUCATION
708,387931.0,2012,COMPANY,EDUCATION
709,1819085.0,2012,COMPANY,EDUCATION
710,16555.0,2012,COMPANY,EDUCATION
711,1053993.0,2012,COMPANY,EDUCATION
712,1142444.0,2012,COMPANY,EDUCATION
713,414621.0,2012,COLLEGE,EDUCATION
714,1963363.0,2012,COLLEGE,EDUCATION
715,6859442.0,2012,COLLEGE,EDUCATION
716,184167.0,2012,COLLEGE,EDUCATION
717,7031005.0,2012,COLLEGE,EDUCATION
718,205670.0,2012,COMPANY,EDUCATION
719,482410.0,2012,COMPANY,EDUCATION
720,6546.0,2012,COMPANY,EDUCATION
721,421784.0,2012,COMPANY,EDUCATION
722,482440.0,2012,COMPANY,EDUCATION
723,124150.0,2012,COLLEGE,EDUCATION
724,1981960.0,2012,COLLEGE,EDUCATION
725,3787960.0,2012,COLLEGE,EDUCATION
726,40037.0,2012,COLLEGE,EDUCATION
727,41159.0,2012,COLLEGE,EDUCATION
728,339809.0,2012,COLLEGE,EDUCATION
729,1066979.0,2012,COLLEGE,EDUCATION
730,383247.0,2012,COLLEGE,EDUCATION
731,999527.0,2012,COLLEGE,EDUCATION
732,6281837.0,2012,COLLEGE,EDUCATION
733,1529760.0,2012,COMPANY,EDUCATION
734,3369455.0,2012,COMPANY,EDUCATION
735,139565.0,2012,COMPANY,EDUCATION
736,213899.0,2012,COMPANY,EDUCATION
737,1043648.0,2012,COMPANY,EDUCATION
738,850464.0,2012,COMPANY,EDUCATION
739,1726466.0,2012,COMPANY,EDUCATION
740,384034.0,2012,COMPANY,EDUCATION
741,416410.0,2012,COMPANY,EDUCATION
742,369400.0,2012,COMPANY,EDUCATION
743,1661226.0,2012,COMPANY,EDUCATION
744,294298.0,2012,COLLEGE,EDUCATION
745,4245311.0,2012,COLLEGE,EDUCATION
746,240971.0,2012,COMPANY,EDUCATION
747,627705.0,2012,COMPANY,EDUCATION
748,264833.0,2012,COLLEGE,EDUCATION
749,41784.0,2012,COLLEGE,EDUCATION
750,150595.0,2012,COLLEGE,EDUCATION
751,804564.0,2012,COLLEGE,EDUCATION
752,3370487.0,2012,COLLEGE,EDUCATION
753,244778.0,2012,COMPANY,EDUCATION
754,340848.0,2012,COMPANY,EDUCATION
755,319812.0,2012,COMPANY,EDUCATION
756,942865.0,2012,COMPANY,EDUCATION
757,28231.0,2012,COLLEGE,EDUCATION
758,930956.0,2012,COLLEGE,EDUCATION
759,1482948.0,2012,COLLEGE,EDUCATION
760,4502582.0,2012,COLLEGE,EDUCATION
761,585414.0,2012,COMPANY,EDUCATION
762,2126496.0,2012,COMPANY,EDUCATION
763,1700280.0,2012,COLLEGE,EDUCATION
764,6488959.0,2012,COLLEGE,EDUCATION
765,1395209.0,2012,COLLEGE,EDUCATION
766,728046.0,2012,COMPANY,EDUCATION
767,1059623.0,2012,COMPANY,EDUCATION
768,399362.0,2012,COMPANY,EDUCATION
769,666441.0,2012,COMPANY,EDUCATION
770,25099.0,2012,COLLEGE,EDUCATION
771,123859.0,2012,COLLEGE,EDUCATION
772,248939.0,2012,COMPANY,EDUCATION
773,319380.0,2012,COMPANY,EDUCATION
774,425186.0,2012,COMPANY,EDUCATION
775,753076.0,2012,COMPANY,EDUCATION
776,616183.0,2012,COLLEGE,EDUCATION
777,1348908.0,2012,COLLEGE,EDUCATION
778,7883177.0,2012,COLLEGE,EDUCATION
779,696508.0,2012,COMPANY,EDUCATION
780,1787275.0,2012,COMPANY,EDUCATION
781,38668.0,2012,COMPANY,EDUCATION
782,1144807.0,2012,COMPANY,EDUCATION
783,1977955.0,2012,COMPANY,EDUCATION
784,569134.0,2012,COMPANY,EDUCATION
785,1908452.0,2012,COMPANY,EDUCATION
786,63900.0,2012,COMPANY,EDUCATION
787,593979.0,2012,COMPANY,EDUCATION
788,36317.0,2012,COMPANY,EDUCATION
789,1123608.0,2012,COMPANY,EDUCATION
790,58221.0,2012,COMPANY,EDUCATION
791,114779.0,2012,COMPANY,EDUCATION
792,66034.0,2012,COMPANY,EDUCATION
793,228623.0,2012,COMPANY,EDUCATION
794,113386.0,2012,COLLEGE,EDUCATION
795,356383.0,2012,COLLEGE,EDUCATION
796,5150023.0,2012,COLLEGE,EDUCATION
797,118103.0,2012,COMPANY,EDUCATION
798,253278.0,2012,COMPANY,EDUCATION
799,660089.0,2012,COMPANY,EDUCATION
800,133922.0,2012,COLLEGE,EDUCATION
801,4651530.0,2012,COLLEGE,EDUCATION
802,22254938.0,2012,COLLEGE,EDUCATION
803,7169.0,2012,COMPANY,EDUCATION
804,247225.0,2012,COMPANY,EDUCATION
805,98536.0,2012,COMPANY,EDUCATION
806,2165142.0,2012,COMPANY,EDUCATION
807,459313.0,2012,COLLEGE,EDUCATION
808,6272343.0,2012,COLLEGE,EDUCATION
809,353905.0,2012,COMPANY,EDUCATION
810,306837.0,2012,COMPANY,EDUCATION
811,976478.0,2012,COMPANY,EDUCATION
812,13239.0,2012,COMPANY,EDUCATION
813,27487.0,2012,COMPANY,EDUCATION
814,82679.0,2012,COMPANY,EDUCATION
815,221497.0,2012,COMPANY,EDUCATION
816,40614.0,2012,COMPANY,EDUCATION
817,950674.0,2012,COMPANY,EDUCATION
818,219663.0,2012,COMPANY,EDUCATION
819,1015176.0,2012,COMPANY,EDUCATION
820,170588.0,2012,COMPANY,EDUCATION
821,308321.0,2012,COMPANY,EDUCATION
822,619619.0,2012,COMPANY,EDUCATION
823,878660.0,2012,COMPANY,EDUCATION
824,39155.0,2012,COMPANY,EDUCATION
825,902368.0,2012,COMPANY,EDUCATION
826,149385.0,2012,COMPANY,EDUCATION
827,1073006.0,2012,COMPANY,EDUCATION
828,343251.0,2012,COLLEGE,EDUCATION
829,2998595.0,2012,COLLEGE,EDUCATION
830,27346.0,2012,COMPANY,EDUCATION
831,319145.0,2012,COMPANY,EDUCATION
832,65480.0,2012,COMPANY,EDUCATION
833,235745.0,2012,COMPANY,EDUCATION
834,46920.0,2012,COMPANY,EDUCATION
835,65810.0,2012,COMPANY,EDUCATION
836,261663.0,2012,COMPANY,EDUCATION
837,532214.0,2012,COMPANY,EDUCATION
838,257485.0,2012,COMPANY,EDUCATION
839,538439.0,2012,COMPANY,EDUCATION
840,904861.0,2012,COMPANY,EDUCATION
841,1383625.0,2012,COMPANY,EDUCATION
842,96596.0,2012,COMPANY,EDUCATION
843,555242.0,2012,COMPANY,EDUCATION
844,741857.0,2012,COLLEGE,EDUCATION
845,3228756.0,2012,COLLEGE,EDUCATION
846,43212.0,2012,COMPANY,EDUCATION
847,264187.0,2012,COMPANY,EDUCATION
848,425125.0,2012,COMPANY,EDUCATION
849,633234.0,2012,COMPANY,EDUCATION
850,10760.0,2012,COMPANY,EDUCATION
851,175509.0,2012,COMPANY,EDUCATION
852,264988.0,2012,COLLEGE,EDUCATION
853,473896.0,2012,COMPANY,EDUCATION
854,1422504.0,2012,COMPANY,EDUCATION
855,119606.0,2012,COMPANY,EDUCATION
856,398038.0,2012,COMPANY,EDUCATION
857,387341.0,2012,COMPANY,EDUCATION
858,3045548.0,2012,COMPANY,EDUCATION
859,20943.0,2012,COMPANY,EDUCATION
860,715901.0,2012,COMPANY,EDUCATION
861,1421938.0,2012,COMPANY,EDUCATION
862,2515221.0,2012,COMPANY,EDUCATION
863,109447.0,2012,COMPANY,EDUCATION
864,549362.0,2012,COMPANY,EDUCATION
865,123045.0,2012,COMPANY,EDUCATION
866,566451.0,2012,COMPANY,EDUCATION
867,12390671.0,2012,COMPANY,EDUCATION
868,23561888.0,2012,COMPANY,EDUCATION
869,36971.0,2012,COMPANY,EDUCATION
870,166330.0,2012,COMPANY,EDUCATION
871,125142.0,2012,COMPANY,EDUCATION
872,1206473.0,2012,COMPANY,EDUCATION
873,22001.0,2012,COMPANY,EDUCATION
874,71831.0,2012,COLLEGE,EDUCATION
875,39099.0,2012,COLLEGE,EDUCATION
876,574437.0,2012,COLLEGE,EDUCATION
877,363667.0,2012,COMPANY,EDUCATION
878,3887141.0,2012,COMPANY,EDUCATION
879,66307.0,2012,COLLEGE,EDUCATION
880,2377194.0,2012,COLLEGE,EDUCATION
881,1771492.0,2012,COMPANY,EDUCATION
882,11096028.0,2012,COMPANY,EDUCATION
883,262228.0,2012,COMPANY,EDUCATION
884,544490.0,2012,COMPANY,EDUCATION
885,1944943.0,2012,COMPANY,EDUCATION
886,5654626.0,2012,COMPANY,EDUCATION
887,12817.0,2012,COMPANY,EDUCATION
888,14494.0,2012,COMPANY,EDUCATION
889,810460.0,2012,COMPANY,EDUCATION
890,839691.0,2012,COLLEGE,EDUCATION
891,2096085.0,2012,COLLEGE,EDUCATION
892,53651.0,2012,COLLEGE,EDUCATION
893,7767288.0,2012,COLLEGE,EDUCATION
894,431019.0,2012,COMPANY,EDUCATION
895,3916097.0,2012,COMPANY,EDUCATION
896,6197398.0,2012,COMPANY,EDUCATION
897,1240893.0,2012,COMPANY,EDUCATION
898,1620354.0,2012,COMPANY,EDUCATION
899,89693.0,2012,COMPANY,EDUCATION
900,365034.0,2012,COMPANY,EDUCATION
901,2188400.0,2012,COMPANY,EDUCATION
902,3120327.0,2012,COMPANY,EDUCATION
903,314858.0,2012,COLLEGE,EDUCATION
904,2999418.0,2012,COLLEGE,EDUCATION
905,48452.0,2012,COLLEGE,EDUCATION
906,1059172.0,2012,COLLEGE,EDUCATION
907,4462296.0,2012,COLLEGE,EDUCATION
908,599736.0,2012,COLLEGE,EDUCATION
909,1705090.0,2012,COLLEGE,EDUCATION
910,11389.0,2012,UNIVERSITY,EDUCATION
911,1236926.0,2012,COMPANY,EDUCATION
912,2116086.0,2012,COMPANY,EDUCATION
913,2456830.0,2012,COMPANY,EDUCATION
914,163724.0,2012,COMPANY,EDUCATION
915,856894.0,2012,COMPANY,EDUCATION
916,699973.0,2012,COLLEGE,EDUCATION
917,2558658.0,2012,COLLEGE,EDUCATION
918,12354029.0,2012,COLLEGE,EDUCATION
919,25951.0,2012,COMPANY,EDUCATION
920,256964.0,2012,COMPANY,EDUCATION
921,293420.0,2012,COLLEGE,EDUCATION
922,629163.0,2012,COLLEGE,EDUCATION
923,6396014.0,2012,COLLEGE,EDUCATION
924,274364.0,2012,COMPANY,EDUCATION
925,615108.0,2012,COMPANY,EDUCATION
926,131357.0,2012,COMPANY,EDUCATION
927,1519300.0,2012,COMPANY,EDUCATION
928,114404.0,2012,COMPANY,EDUCATION
929,167760.0,2012,COMPANY,EDUCATION
930,404215.0,2012,COMPANY,EDUCATION
931,508076.0,2012,COMPANY,EDUCATION
932,938561.0,2012,COLLEGE,EDUCATION
933,3677402.0,2012,COLLEGE,EDUCATION
934,202389.0,2012,COLLEGE,EDUCATION
935,20364518.0,2012,COLLEGE,EDUCATION
936,949492.0,2012,COMPANY,EDUCATION
937,1422606.0,2012,COMPANY,EDUCATION
938,23811.0,2012,COMPANY,EDUCATION
939,2970632.0,2012,COMPANY,EDUCATION
940,5778327.0,2012,COMPANY,EDUCATION
941,696583.0,2012,COLLEGE,EDUCATION
942,3558475.0,2012,COLLEGE,EDUCATION
943,65186.0,2012,COMPANY,EDUCATION
944,361951.0,2012,COMPANY,EDUCATION
945,163093.0,2012,COMPANY,EDUCATION
946,625560.0,2012,COMPANY,EDUCATION
947,1009.0,2012,COMPANY,EDUCATION
948,675840.0,2012,COMPANY,EDUCATION
949,7222690.0,2012,COMPANY,EDUCATION
950,715285.0,2012,COMPANY,EDUCATION
951,118221456.0,2012,COMPANY,EDUCATION
952,502149.0,2012,COMPANY,EDUCATION
953,2201849.0,2012,COMPANY,EDUCATION
954,34854.0,2012,COMPANY,EDUCATION
955,36704.0,2012,COMPANY,EDUCATION
956,379023.0,2012,COLLEGE,EDUCATION
957,1594264.0,2012,COLLEGE,EDUCATION
958,33820783.0,2012,COLLEGE,EDUCATION
959,406407.0,2012,COMPANY,EDUCATION
960,2149223.0,2012,COMPANY,EDUCATION
961,413954.0,2012,COLLEGE,EDUCATION
962,1796413.0,2012,COLLEGE,EDUCATION
963,4594212.0,2012,COLLEGE,EDUCATION
964,17271.0,2012,COMPANY,EDUCATION
965,1904200.0,2012,COMPANY,EDUCATION
966,3053135.0,2012,COMPANY,EDUCATION
967,199971.0,2012,COLLEGE,EDUCATION
968,2306259.0,2012,COLLEGE,EDUCATION
969,20636769.0,2012,COLLEGE,EDUCATION
970,98030.0,2012,COMPANY,EDUCATION
971,1784216.0,2012,COMPANY,EDUCATION
972,2944312.0,2012,COMPANY,EDUCATION
973,297616.0,2012,COMPANY,EDUCATION
974,310479.0,2012,COMPANY,EDUCATION
975,68899.0,2012,COMPANY,EDUCATION
976,487374.0,2012,COMPANY,EDUCATION
977,931326.0,2012,COMPANY,EDUCATION
978,25397866.0,2012,COMPANY,EDUCATION
979,32418.0,2012,COLLEGE,EDUCATION
980,232700.0,2012,COMPANY,EDUCATION
981,1110187.0,2012,COMPANY,EDUCATION
982,5414571.0,2012,COMPANY,EDUCATION
983,19348777.0,2012,COMPANY,EDUCATION
984,23259.0,2012,COMPANY,EDUCATION
985,117381.0,2012,COLLEGE,EDUCATION
986,1805698.0,2012,COLLEGE,EDUCATION
987,10817719.0,2012,COLLEGE,EDUCATION
988,344523.0,2012,COMPANY,EDUCATION
989,1429490.0,2012,COMPANY,EDUCATION
990,194876.0,2012,COMPANY,EDUCATION
991,264634.0,2012,COMPANY,EDUCATION
992,382242.0,2012,COMPANY,EDUCATION
993,414872.0,2012,COMPANY,EDUCATION
994,8176.0,2012,COMPANY,EDUCATION
995,1603155.0,2012,COMPANY,EDUCATION
996,3562814.0,2012,COMPANY,EDUCATION
997,250590.0,2012,COLLEGE,EDUCATION
998,1408119.0,2012,COLLEGE,EDUCATION
999,17466228.0,2012,COLLEGE,EDUCATION
1000,301490.0,2012,COMPANY,EDUCATION
1001,1494671.0,2012,COMPANY,EDUCATION
1002,119201.0,2012,COMPANY,EDUCATION
1003,819397.0,2012,COMPANY,EDUCATION
1004,1312166.0,2012,COMPANY,EDUCATION
1005,1124480.0,2012,COMPANY,EDUCATION
1006,1282348.0,2012,COMPANY,EDUCATION
1007,103246.0,2012,COMPANY,EDUCATION
1008,598884.0,2012,COMPANY,EDUCATION
1009,1008926.0,2012,COMPANY,EDUCATION
1010,1880426.0,2012,COMPANY,EDUCATION
1011,1985514.0,2012,COMPANY,EDUCATION
1012,24817.0,2012,COMPANY,EDUCATION
1013,652746.0,2012,COMPANY,EDUCATION
1014,2130971.0,2012,COMPANY,EDUCATION
1015,855058.0,2012,COLLEGE,EDUCATION
1016,4369.0,2012,COLLEGE,EDUCATION
1017,20000.0,2012,COLLEGE,EDUCATION
1018,83550.0,2012,COLLEGE,EDUCATION
1019,562596.0,2012,COMPANY,EDUCATION
1020,894687.0,2012,COMPANY,EDUCATION
1021,1767835.0,2012,COLLEGE,EDUCATION
1022,3451974.0,2012,COLLEGE,EDUCATION
1023,50043.0,2012,UNIVERSITY,EDUCATION
1024,882764.0,2012,COLLEGE,EDUCATION
1025,2789912.0,2012,COLLEGE,EDUCATION
1026,49733.0,2012,COLLEGE,EDUCATION
1027,818325.0,2012,COLLEGE,EDUCATION
1028,198842.0,2012,COMPANY,EDUCATION
1029,918025.0,2012,COMPANY,EDUCATION
1030,948141.0,2012,COMPANY,EDUCATION
1031,829458.0,2012,COMPANY,EDUCATION
1032,2108691.0,2012,COMPANY,EDUCATION
1033,232179.0,2012,COMPANY,EDUCATION
1034,686421.0,2012,COMPANY,EDUCATION
1035,79737.0,2012,COLLEGE,EDUCATION
1036,281754.0,2012,COLLEGE,EDUCATION
1037,1901108.0,2012,COLLEGE,EDUCATION
1038,30525.0,2012,COMPANY,EDUCATION
1039,2496368.0,2012,COMPANY,EDUCATION
1040,58123.0,2012,COMPANY,EDUCATION
1041,163494.0,2012,COMPANY,EDUCATION
1042,613235.0,2012,COMPANY,EDUCATION
1043,766096.0,2012,COMPANY,EDUCATION
1044,3826262.0,2012,COMPANY,EDUCATION
1045,4716818.0,2012,COMPANY,EDUCATION
1046,79365.0,2012,UNIVERSITY,EDUCATION
1047,166658.0,2012,COMPANY,EDUCATION
1048,1952114.0,2012,COMPANY,EDUCATION
1049,2451203.0,2012,COMPANY,EDUCATION
1050,5697307.0,2012,COMPANY,EDUCATION
1051,167688.0,2012,COLLEGE,EDUCATION
1052,511489.0,2012,COLLEGE,EDUCATION
1053,645624.0,2012,COLLEGE,EDUCATION
1054,882573.0,2012,COMPANY,EDUCATION
1055,703204.0,2012,COMPANY,EDUCATION
1056,2235363.0,2012,COMPANY,EDUCATION
1057,543291.0,2012,COMPANY,EDUCATION
1058,1800146.0,2012,COMPANY,EDUCATION
1059,21271.0,2012,COMPANY,EDUCATION
1060,308645.0,2012,COMPANY,EDUCATION
1061,411548.0,2012,COMPANY,EDUCATION
1062,2218234.0,2012,COMPANY,EDUCATION
1063,2492406.0,2012,COMPANY,EDUCATION
1064,817724.0,2012,COMPANY,EDUCATION
1065,1050255.0,2012,COMPANY,EDUCATION
1066,48205.0,2012,COMPANY,EDUCATION
1067,917895.0,2012,COMPANY,EDUCATION
1068,1101694.0,2012,COMPANY,EDUCATION
1069,102907.0,2012,COMPANY,EDUCATION
1070,1686651.0,2012,COMPANY,EDUCATION
1071,69076.0,2012,COMPANY,EDUCATION
1072,551379.0,2012,COMPANY,EDUCATION
1073,788100.0,2012,COMPANY,EDUCATION
1074,1032640.0,2012,COMPANY,EDUCATION
1075,854077.0,2012,COLLEGE,EDUCATION
1076,827676.0,2012,COMPANY,EDUCATION
1077,1963141.0,2012,COMPANY,EDUCATION
1078,8335.0,2012,COMPANY,EDUCATION
1079,1660294.0,2012,COMPANY,EDUCATION
1080,317013.0,2012,COMPANY,EDUCATION
1081,429496.0,2012,COMPANY,EDUCATION
1082,406848.0,2012,COMPANY,EDUCATION
1083,601285.0,2012,COMPANY,EDUCATION
1084,172027.0,2012,COMPANY,EDUCATION
1085,734141.0,2012,COMPANY,EDUCATION
1086,173304.0,2012,COLLEGE,EDUCATION
1087,554002.0,2012,COLLEGE,EDUCATION
1088,2632706.0,2012,COLLEGE,EDUCATION
1089,194865.0,2012,COLLEGE,EDUCATION
1090,898433.0,2012,COLLEGE,EDUCATION
1091,7298024.0,2012,COLLEGE,EDUCATION
1092,371036.0,2012,COMPANY,EDUCATION
1093,659457.0,2012,COMPANY,EDUCATION
1094,1247697.0,2012,COMPANY,EDUCATION
1095,1120162.0,2012,COLLEGE,EDUCATION
1096,5289930.0,2012,COLLEGE,EDUCATION
1097,305741.0,2012,COMPANY,EDUCATION
1098,1112771.0,2012,COMPANY,EDUCATION
1099,366902.0,2012,COMPANY,EDUCATION
1100,395232.0,2012,COMPANY,EDUCATION
1101,908333.0,2012,COLLEGE,EDUCATION
1102,7952513.0,2012,COLLEGE,EDUCATION
1103,2457.0,2012,COMPANY,EDUCATION
1104,541312.0,2012,COMPANY,EDUCATION
1105,715710.0,2012,COMPANY,EDUCATION
1106,10112.0,2012,COMPANY,EDUCATION
1107,27985.0,2012,COMPANY,EDUCATION
1108,39217.0,2012,COMPANY,EDUCATION
1109,2088336.0,2012,COMPANY,EDUCATION
1110,307928.0,2012,COMPANY,EDUCATION
1111,1166454.0,2012,COMPANY,EDUCATION
1112,1091733.0,2012,COLLEGE,EDUCATION
1113,4599867.0,2012,COLLEGE,EDUCATION
1114,60085.0,2012,COMPANY,EDUCATION
1115,174443.0,2012,COMPANY,EDUCATION
1116,271676.0,2012,COMPANY,EDUCATION
1117,12220.0,2012,COLLEGE,EDUCATION
1118,995079.0,2012,COLLEGE,EDUCATION
1119,3178813.0,2012,COLLEGE,EDUCATION
1120,49347.0,2012,COMPANY,EDUCATION
1121,162188.0,2012,COMPANY,EDUCATION
1122,671557.0,2012,COLLEGE,EDUCATION
1123,3002034.0,2012,COLLEGE,EDUCATION
1124,704372.0,2012,COMPANY,EDUCATION
1125,1125326.0,2012,COMPANY,EDUCATION
1126,150142.0,2012,COMPANY,EDUCATION
1127,534559.0,2012,COMPANY,EDUCATION
1128,199070.0,2012,COLLEGE,EDUCATION
1129,446920.0,2012,COLLEGE,EDUCATION
1130,28102.0,2012,COMPANY,EDUCATION
1131,38258.0,2012,COMPANY,EDUCATION
1132,163109.0,2012,COMPANY,EDUCATION
1133,495943.0,2012,COLLEGE,EDUCATION
1134,3006280.0,2012,COLLEGE,EDUCATION
1135,33243.0,2012,COMPANY,EDUCATION
1136,629189.0,2012,COMPANY,EDUCATION
1137,592743.0,2012,COMPANY,EDUCATION
1138,967439.0,2012,COMPANY,EDUCATION
1139,761669.0,2012,COMPANY,EDUCATION
1140,1292350.0,2012,COMPANY,EDUCATION
1141,153798.0,2012,COLLEGE,EDUCATION
1142,933565.0,2012,COLLEGE,EDUCATION
1143,6690481.0,2012,COLLEGE,EDUCATION
1144,68184.0,2012,COLLEGE,EDUCATION
1145,274969.0,2012,COLLEGE,EDUCATION
1146,2506627.0,2012,COLLEGE,EDUCATION
1147,165424.0,2012,COLLEGE,EDUCATION
1148,1500852.0,2012,COLLEGE,EDUCATION
1149,15177676.0,2012,COLLEGE,EDUCATION
1150,54209.0,2012,COLLEGE,EDUCATION
1151,147005.0,2012,COLLEGE,EDUCATION
1152,4440509.0,2012,COLLEGE,EDUCATION
1153,45178.0,2012,COLLEGE,EDUCATION
1154,378799.0,2012,COLLEGE,EDUCATION
1155,2173007.0,2012,COLLEGE,EDUCATION
1156,200821.0,2012,COLLEGE,EDUCATION
1157,3987953.0,2012,COLLEGE,EDUCATION
1158,38947395.0,2012,COLLEGE,EDUCATION
1159,194523.0,2012,COMPANY,EDUCATION
1160,1084708.0,2012,COMPANY,EDUCATION
1161,3180409.0,2012,COMPANY,EDUCATION
1162,26103.0,2012,COLLEGE,EDUCATION
1163,1184577.0,2012,COLLEGE,EDUCATION
1164,3979144.0,2012,COLLEGE,EDUCATION
1165,752060.0,2012,COLLEGE,EDUCATION
1166,24307877.0,2012,COLLEGE,EDUCATION
1167,1425295.0,2012,COMPANY,EDUCATION
